"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","startSlot","endSlot","lastDate"
"2003AR010-002",-6.04375,43.51139,-8.87592,42.92519,M2,0,"20:00","00:00","2022-08-04"
"2211AP002-001",-8.50536,43.19816,-8.67548,43.03459,M1,0,"20:00","00:00","2022-09-13"
"2003AP002-007",-6.16115,43.47448,-8.87962,42.92393,M2,0,"20:00","00:00","2022-08-19"
"2003AP002-006",-6.15981,43.47452,-8.87614,42.92323,M2,0,"20:00","00:00","2022-09-02"
"1907AR256-008",-7.69509,43.54802,-8.72167,42.44972,M2,0,"20:00","00:00","2022-09-04"
"2104AR036-003",-7.08959,43.43389,-8.79866,42.42193,M3,0,"20:00","00:00","2022-09-03"
"2108AR193-001",-8.00816,43.63767,-7.32476,43.57767,M3,0,"20:00","00:00","2022-08-04"
"2012AR071-003",-8.78175,43.14091,-8.26005,42.17099,M3,0,"20:00","00:00","2022-08-05"
"2117AP033-009",-8.48059,42.19846,-7.79451,43.63114,M2,0,"20:00","00:00","2022-08-06"
"2116AP006-004",-8.54272,42.41114,-7.83751,43.62419,M2,0,"20:00","00:00","2022-08-24"
"2003AP002-001",-6.16209,43.47433,-8.87535,42.92504,M2,0,"20:00","00:00","2022-08-20"
"2107AR164-061",-7.70751,43.5068,-8.02257,43.66345,M3,0,"20:00","00:00","2022-09-02"
"2003AP002-005",-6.16169,43.4747,-8.87573,42.9238,M2,0,"20:00","00:00","2022-08-09"
"1906AR062-002",-7.37611,43.56411,-8.31007,42.56564,M2,0,"20:00","00:00","2022-08-08"
"2021AR009-003",-7.23112,43.24066,-8.32575,42.17437,M3,0,"20:00","00:00","2022-09-11"
"1906AR062-006",-7.38479,43.56582,-8.55762,42.56457,M2,0,"20:00","00:00","2022-09-13"
"2104AR035-001",-7.01645,43.5064,-8.69957,42.3124,M3,0,"20:00","00:00","2022-08-22"
"2103AR083-001",-6.12643,43.48413,-8.54314,42.38769,M3,0,"20:00","00:00","2022-08-08"
"2204AP001-003",-6.78713,43.51622,-7.69832,43.59429,M2,0,"20:00","00:00","2022-09-02"
"2107AR108-005",-7.68779,43.54642,-8.29267,43.27155,M3,0,"20:00","00:00","2022-08-04"
"2107AR164-065",-7.70707,43.50686,-8.02323,43.66333,M3,0,"20:00","00:00","2022-08-04"
"2107AR164-059",-7.70764,43.50666,-8.02559,43.70585,M3,0,"20:00","00:00","2022-08-02"
"2107AR108-001",-7.68684,43.55194,-8.29265,43.2718,M3,0,"20:00","00:00","2022-08-14"
"1906AR152-003",-7.50825,43.48572,-8.55816,42.55798,M2,0,"20:00","00:00","2022-08-03"
"2014AP001-015",-8.76388,42.68688,-8.54432,43.20041,M2,0,"20:00","00:00","2022-09-10"
"2107AR100-004",-7.69127,43.55235,-8.399,43.24041,M3,0,"20:00","00:00","2022-08-07"
"2014AP001-010",-8.75241,42.68598,-8.55215,43.10907,M2,0,"20:00","00:00","2022-08-21"
"2117AR145-009",-8.48215,42.27994,-8.13072,43.52786,M2,0,"20:00","00:00","2022-08-04"
"2203AP002-011",-6.46662,43.46508,-7.63898,43.60117,M2,0,"20:00","00:00","2022-08-03"
"2203AR016-006",-6.14812,43.49403,-7.64156,43.60284,M2,0,"20:00","00:00","2022-09-01"
"2203AP002-007",-6.46019,43.46635,-7.63912,43.60079,M2,0,"20:00","00:00","2022-08-21"
"2121AP024-002",-7.42788,43.33127,-7.74209,42.95238,M1,0,"20:00","00:00","2022-09-03"
"2102AR072-002",-5.66313,43.48366,-8.82237,42.26739,M3,0,"20:00","00:00","2022-08-08"
"2104AR049-002",-7.07789,43.41152,-8.42816,42.75539,M3,0,"20:00","00:00","2022-09-03"
"1906AR145-009",-7.51522,43.48504,-8.55641,42.56318,M2,0,"20:00","00:00","2022-08-12"
"1906AR145-010",-7.50754,43.4859,-8.5526,42.56094,M2,0,"20:00","00:00","2022-08-29"
"2117AP011-007",-8.51044,42.26699,-7.79097,43.62921,M2,0,"20:00","00:00","2022-08-21"
"2100AP001-001",-4.13108,43.31089,-8.00528,43.02017,M2,0,"20:00","00:00","2022-08-14"
"2107AR164-067",-7.70682,43.50686,-8.023,43.66326,M3,0,"20:00","00:00","2022-08-11"
"2212AR050-003",-8.73017,43.0146,-8.86202,43.03306,M1,0,"20:00","00:00","2022-08-29"
"2104AR042-012",-7.09265,43.40646,-8.69744,43.03373,M3,0,"20:00","00:00","2022-09-05"
"2107AR100-015",-7.6895,43.54575,-7.97937,43.00245,M3,0,"20:00","00:00","2022-08-06"
"2014AP010-001",-8.68882,42.78673,-8.59337,43.20165,M2,0,"20:00","00:00","2022-08-26"
"2210AR032-003",-8.09276,43.14172,-8.56878,42.49027,M1,0,"20:00","00:00","2022-09-13"
"2212AP008-005",-8.93717,43.24724,-8.53512,42.94524,M1,0,"20:00","00:00","2022-08-26"
"1905AR097-002",-7.05517,43.5034,-8.54131,42.42872,M2,0,"20:00","00:00","2022-09-02"
"1903AR141-002",-6.02463,43.46772,-8.56477,42.19957,M2,0,"20:00","00:00","2022-09-14"
"2002AP001-002",-5.93724,43.3371,-8.64228,42.74764,M2,0,"20:00","00:00","2022-08-25"
"2208AR102-003",-8.01026,43.62597,-8.5534,42.38125,M1,0,"20:00","00:00","2022-08-27"
"2003AR127-005",-6.42221,43.54584,-8.6007,42.23508,M3,0,"20:00","00:00","2022-09-02"
"2202AP001-013",-5.94873,43.33801,-8.03888,42.51464,M1,0,"20:00","00:00","2022-09-13"
"2107AR118-004",-7.68574,43.55524,-8.13551,43.12374,M3,0,"20:00","00:00","2022-08-10"
"2203AR016-014",-6.14338,43.49145,-7.38478,43.63302,M2,0,"20:00","00:00","2022-08-19"
"2115AR054-005",-8.54933,42.53052,-8.78397,42.05647,M3,0,"20:00","00:00","2022-08-21"
"1907AR441-022",-7.68757,43.54667,-8.58988,42.67825,M2,0,"20:00","00:00","2022-08-24"
"2115AR054-001",-8.548,42.53058,-8.78458,42.05346,M3,0,"20:00","00:00","2022-08-09"
"2115AR082-002",-8.40615,42.58487,-8.78372,42.05921,M3,0,"20:00","00:00","2022-08-21"
"1905AR164-001",-7.05557,43.50284,-8.54479,42.42545,M2,0,"20:00","00:00","2022-08-15"
"2105AR101-010",-7.13079,43.48647,-8.80303,43.16366,M3,0,"20:00","00:00","2022-08-16"
"2109AR078-001",-8.07887,43.46654,-7.08351,43.40603,M3,0,"20:00","00:00","2022-08-02"
"2111AR091-001",-8.38696,43.20173,-6.08638,43.55614,M3,0,"20:00","00:00","2022-08-15"
"2116AR053-001",-8.56432,42.35906,-8.52837,42.14147,M3,0,"20:00","00:00","2022-08-14"
"2116AR049-013",-8.79034,42.29603,-8.52991,42.13797,M3,0,"20:00","00:00","2022-08-01"
"2117AR013-011",-8.53293,42.13756,-7.791,43.63328,M2,0,"20:00","00:00","2022-09-01"
"2117AP011-008",-8.50974,42.26598,-7.79062,43.62865,M2,0,"20:00","00:00","2022-09-13"
"2118AP002-009",-8.11801,42.48618,-7.76988,43.36241,M1,0,"20:00","00:00","2022-09-12"
"2211AR075-001",-8.53985,43.096,-8.56613,42.98725,M1,0,"20:00","00:00","2022-08-25"
"2117AP040-001",-8.36493,42.26969,-7.70355,43.35758,M1,0,"20:00","00:00","2022-09-05"
"2117AP027-001",-8.5522,42.23444,-7.70484,43.36175,M1,0,"20:00","00:00","2022-09-07"
"2114AP012-003",-8.90899,42.89655,-7.71064,43.36125,M1,0,"20:00","00:00","2022-09-05"
"1907AR441-021",-7.6864,43.54742,-8.58989,42.67839,M2,0,"20:00","00:00","2022-08-28"
"1907AR441-016",-7.69209,43.54983,-8.59,42.67874,M2,0,"20:00","00:00","2022-08-09"
"1907AR256-009",-7.6945,43.54875,-8.67067,42.61697,M2,0,"20:00","00:00","2022-08-25"
"2108AR252-012",-7.98381,43.51051,-7.13881,43.46884,M3,0,"20:00","00:00","2022-09-04"
"2208AR163-016",-7.8227,43.62354,-8.54272,42.41114,M1,0,"20:00","00:00","2022-09-03"
"2205AR020-005",-7.13871,43.46883,-7.13661,43.46876,M2,0,"20:00","00:00","2022-08-12"
"2108AR252-004",-7.98099,43.50404,-7.1165,43.45767,M3,0,"20:00","00:00","2022-09-10"
"2205AR020-003",-7.13959,43.47025,-7.11648,43.45758,M2,0,"20:00","00:00","2022-08-07"
"2108AR208-001",-7.9844,43.59716,-7.38635,43.42976,M3,0,"20:00","00:00","2022-09-12"
"2208AR163-002",-7.81965,43.62661,-8.50528,42.39831,M1,0,"20:00","00:00","2022-08-31"
"2102AR033-009",-5.91338,43.58768,-8.30776,42.17844,M3,0,"20:00","00:00","2022-08-09"
"2208AR163-001",-7.82134,43.62468,-8.50412,42.39786,M1,0,"20:00","00:00","2022-08-25"
"2015AR093-008",-8.57514,42.49662,-8.74448,42.11135,M3,0,"20:00","00:00","2022-09-06"
"2116AR059-007",-8.64513,42.37352,-8.6712,42.33447,M3,0,"20:00","00:00","2022-08-21"
"2109AR023-001",-7.99511,43.41193,-7.08308,43.41163,M3,0,"20:00","00:00","2022-08-17"
"2114AR090-003",-8.83915,42.86234,-8.583,42.17021,M3,0,"20:00","00:00","2022-09-02"
"2108AR253-002",-7.80073,43.64811,-7.08815,43.40872,M3,0,"20:00","00:00","2022-08-30"
"2204AR004-011",-7.0881,43.40698,-7.32318,43.59999,M2,0,"20:00","00:00","2022-08-31"
"2211AR067-003",-8.51983,43.0499,-8.8328,42.76324,M1,0,"20:00","00:00","2022-09-12"
"2117AR039-001",-8.87324,41.98443,-7.79383,43.63371,M2,0,"20:00","00:00","2022-08-22"
"2204AP001-002",-6.78202,43.51614,-7.70223,43.58374,M2,0,"20:00","00:00","2022-08-02"
"2105AP002-013",-7.20563,43.37449,-7.4253,43.33489,M1,0,"20:00","00:00","2022-09-01"
"2107AR100-003",-7.69238,43.54941,-8.39978,43.24366,M3,0,"20:00","00:00","2022-08-19"
"2014AP001-005",-8.75634,42.68911,-8.56508,43.13629,M2,0,"20:00","00:00","2022-08-18"
"2212AP009-013",-8.93796,43.24788,-8.56348,42.96605,M1,0,"20:00","00:00","2022-09-14"
"2108AP002-004",-7.7497,43.67717,-7.8596,43.63724,M2,0,"20:00","00:00","2022-09-01"
"2211AR067-002",-8.51998,43.0502,-8.83968,42.76716,M1,0,"20:00","00:00","2022-08-25"
"2208AZ150-002",-8.02909,43.49389,-8.56929,42.50847,M1,0,"20:00","00:00","2022-09-11"
"1907AR256-010",-7.69056,43.54744,-8.67201,42.6201,M2,0,"20:00","00:00","2022-08-21"
"1905AR164-006",-7.05665,43.5002,-8.52683,42.41951,M2,0,"20:00","00:00","2022-08-23"
"2212AP008-014",-8.93671,43.24305,-8.56164,42.96371,M1,0,"20:00","00:00","2022-09-09"
"2212AP008-012",-8.93759,43.24814,-8.56157,42.96267,M1,0,"20:00","00:00","2022-08-13"
"2105AR104-006",-7.20357,43.46363,-8.75935,43.04164,M3,0,"20:00","00:00","2022-08-07"
"2202AR010-003",-5.80958,43.57499,-7.74428,43.67718,M2,0,"20:00","00:00","2022-08-03"
"2114AR030-003",-8.94786,42.8148,-8.47663,42.28133,M3,0,"20:00","00:00","2022-08-25"
"2208AR163-011",-7.81869,43.62481,-8.52683,42.41951,M1,0,"20:00","00:00","2022-08-17"
"2211AR070-001",-8.40219,43.03417,-8.51426,42.96786,M1,0,"20:00","00:00","2022-08-16"
"2103AR038-001",-6.09914,43.47352,-7.83125,43.56258,M2,0,"20:00","00:00","2022-08-31"
"2103AR051-001",-6.37895,43.46686,-7.83363,43.56189,M2,0,"20:00","00:00","2022-09-08"
"2107AR108-008",-7.6896,43.54569,-8.164,43.26883,M3,0,"20:00","00:00","2022-08-29"
"1808AR188-015",-8.01778,43.5556,-7.28256,43.0489,M2,0,"20:00","00:00","2022-09-13"
"2203AZ013-003",-6.02547,43.4959,-7.38595,43.65567,M2,0,"20:00","00:00","2022-08-12"
"1905AP004-001",-7.21474,43.36458,-8.56477,42.19957,M2,0,"20:00","00:00","2022-08-26"
"2112AP002-017",-8.7222,43.00048,-8.00612,43.63277,M2,0,"20:00","00:00","2022-08-05"
"2107AR100-012",-7.68829,43.5463,-8.56656,43.30742,M3,0,"20:00","00:00","2022-08-14"
"2010AR074-005",-8.19435,43.18966,-9.01373,43.07323,M2,0,"20:00","00:00","2022-09-11"
"2108AR129-001",-8.008,43.6378,-7.98131,43.48506,M3,0,"20:00","00:00","2022-08-05"
"2211AZ086-002",-8.58691,43.17473,-8.58103,42.99082,M1,0,"20:00","00:00","2022-08-17"
"2202AR002-001",-5.82274,43.45945,-7.82066,43.64711,M2,0,"20:00","00:00","2022-08-25"
"2108AP001-011",-7.7497,43.67717,-7.93562,43.58468,M2,0,"20:00","00:00","2022-08-31"
"2010AR074-004",-8.1952,43.18738,-9.01367,43.07289,M2,0,"20:00","00:00","2022-08-09"
"2009AR054-001",-8.14851,43.36715,-9.01299,43.06924,M2,0,"20:00","00:00","2022-08-21"
"2210AR049-001",-8.25784,43.20883,-8.57537,42.5037,M1,0,"20:00","00:00","2022-08-09"
"2209AR049-003",-7.96813,43.38853,-8.56874,42.48984,M1,0,"20:00","00:00","2022-09-07"
"2208AR120-001",-7.97948,43.4837,-8.66902,42.25211,M1,0,"20:00","00:00","2022-08-21"
"2210AR049-005",-8.2694,43.21006,-8.57538,42.50419,M1,0,"20:00","00:00","2022-08-10"
"2210AR049-004",-8.27724,43.20976,-8.57536,42.50402,M1,0,"20:00","00:00","2022-09-14"
"2209AR040-006",-8.06098,43.3845,-8.5689,42.49097,M1,0,"20:00","00:00","2022-08-21"
"1907AR256-029",-7.69014,43.5528,-8.5108,42.6309,M2,0,"20:00","00:00","2022-08-05"
"2108AP001-010",-7.75341,43.67478,-7.93195,43.58353,M2,0,"20:00","00:00","2022-08-30"
"2108AP001-004",-7.75082,43.67443,-7.92738,43.59048,M2,0,"20:00","00:00","2022-09-07"
"2105AP003-008",-7.19922,43.36968,-7.89586,43.00234,M1,0,"20:00","00:00","2022-08-25"
"2114AR021-001",-8.84464,42.76867,-7.9427,42.77278,M3,0,"20:00","00:00","2022-08-12"
"2212AR044-008",-8.75666,43.03131,-8.83866,43.05205,M1,0,"20:00","00:00","2022-08-02"
"2210AR046-004",-8.21826,43.21428,-8.57542,42.50354,M1,0,"20:00","00:00","2022-09-05"
"2108AR156-001",-8.00828,43.63741,-8.01356,43.6315,M3,0,"20:00","00:00","2022-08-22"
"2210AR004-003",-7.99475,43.20738,-8.56836,42.49026,M1,0,"20:00","00:00","2022-08-12"
"2210AR004-002",-7.99609,43.20535,-8.5683,42.49017,M1,0,"20:00","00:00","2022-08-25"
"1918AR015-003",-8.17918,42.55044,-8.04714,42.41662,M3,0,"20:00","00:00","2022-09-12"
"2210AR052-002",-8.15271,43.28588,-8.57847,42.50752,M1,0,"20:00","00:00","2022-08-19"
"2210AR032-004",-8.08822,43.14953,-8.57334,42.49766,M1,0,"20:00","00:00","2022-08-05"
"2209AR040-002",-8.05951,43.38526,-8.56578,42.48925,M1,0,"20:00","00:00","2022-08-21"
"1808AR366-007",-7.7195,43.63368,-7.83673,42.83004,M2,0,"20:00","00:00","2022-08-26"
"1921AR077-002",-7.18128,43.24416,-8.1446,42.20705,M1,0,"20:00","00:00","2022-08-13"
"2208AR163-008",-7.8193,43.6258,-8.53328,42.41471,M1,0,"20:00","00:00","2022-08-26"
"2210AR039-005",-8.12284,43.08186,-8.56692,42.49752,M1,0,"20:00","00:00","2022-08-22"
"2209AR028-006",-7.97756,43.38467,-8.56229,42.49249,M1,0,"20:00","00:00","2022-08-14"
"1803AR020-001",-6.08461,43.44158,-8.14568,42.20732,M1,0,"20:00","00:00","2022-09-05"
"1901AR002-018",-5.57949,43.48128,-7.97286,42.55285,M2,0,"20:00","00:00","2022-08-07"
"1900AP001-002",-4.38663,43.36522,-8.00742,42.54563,M2,0,"20:00","00:00","2022-08-27"
"1901AR002-009",-5.58238,43.48451,-8.00483,42.54863,M2,0,"20:00","00:00","2022-08-06"
"1802AR066-001",-5.96148,43.49166,-7.26344,42.97773,M3,0,"20:00","00:00","2022-08-21"
"2105AR104-004",-7.20368,43.46347,-8.7599,43.03976,M3,0,"20:00","00:00","2022-08-22"
"2212AP007-001",-9.14781,42.98355,-8.57875,42.99169,M1,0,"20:00","00:00","2022-08-28"
"2211AR069-002",-8.53054,43.11135,-8.53584,42.94504,M1,0,"20:00","00:00","2022-08-12"
"1907AR236-001",-7.62504,43.64878,-8.67753,42.61722,M2,0,"20:00","00:00","2022-08-29"
"1907AR227-002",-7.63452,43.63371,-8.67565,42.61773,M2,0,"20:00","00:00","2022-09-11"
"1908AR129-003",-8.10309,43.54139,-8.10945,42.47723,M3,0,"20:00","00:00","2022-08-06"
"2108AR114-001",-8.00778,43.63784,-7.92096,43.6488,M3,0,"20:00","00:00","2022-09-14"
"2117AR145-013",-8.48842,42.28314,-8.00753,43.62598,M2,0,"20:00","00:00","2022-08-20"
"2102AR027-006",-5.59119,43.47322,-8.24068,43.269,M2,0,"20:00","00:00","2022-09-10"
"2115AR117-003",-8.52495,42.57337,-8.47635,42.27023,M3,0,"20:00","00:00","2022-08-05"
"2104AR039-001",-7.06283,43.3946,-8.87071,42.48429,M3,0,"20:00","00:00","2022-08-08"
"1908AR110-001",-8.15209,43.52705,-8.59146,42.67679,M2,0,"20:00","00:00","2022-09-12"
"2013AP004-004",-8.73069,42.98493,-8.46346,43.2607,M2,0,"20:00","00:00","2022-08-13"
"2115AR117-011",-8.52104,42.57384,-8.47153,42.2673,M3,0,"20:00","00:00","2022-09-03"
"2111AR134-001",-8.72509,43.28028,-4.09178,43.30121,M3,0,"20:00","00:00","2022-08-02"
"2002AR077-002",-5.88306,43.50836,-8.22537,42.24441,M3,0,"20:00","00:00","2022-09-14"
"2203AP002-004",-6.46089,43.46421,-7.63424,43.63565,M2,0,"20:00","00:00","2022-08-19"
"2107AR164-029",-7.70804,43.5049,-8.01755,43.66324,M3,0,"20:00","00:00","2022-08-07"
"2208AR102-006",-8.00829,43.62527,-8.80961,42.27503,M1,0,"20:00","00:00","2022-08-07"
"2013AP004-002",-8.72862,42.98876,-8.53196,43.24295,M2,0,"20:00","00:00","2022-09-10"
"2111AR119-002",-8.50804,43.22069,-5.56435,43.49175,M3,0,"20:00","00:00","2022-09-10"
"2212AR044-004",-8.76124,43.03575,-8.75721,43.0076,M1,0,"20:00","00:00","2022-09-05"
"2210AZ041-001",-7.97825,43.00171,-8.71932,42.98439,M1,0,"20:00","00:00","2022-09-04"
"2108AR149-001",-8.00681,43.63782,-8.13199,43.52297,M3,0,"20:00","00:00","2022-09-11"
"2107AR149-001",-7.62036,43.67231,-8.23081,43.26281,M3,0,"20:00","00:00","2022-08-20"
"2010AR086-002",-8.21417,43.20128,-8.32685,42.16045,M3,0,"20:00","00:00","2022-09-06"
"2014AP010-002",-8.68271,42.79293,-8.51565,43.28935,M2,0,"20:00","00:00","2022-09-02"
"1607AR221-005",-7.623,43.56578,-8.83288,42.7682,M2,0,"20:00","00:00","2022-08-07"
"2204AP002-002",-6.75883,43.52259,-7.59082,43.58339,M2,0,"20:00","00:00","2022-09-04"
"2110AR059-001",-8.21348,43.20004,-7.77498,43.19226,M1,0,"20:00","00:00","2022-08-17"
"2200AR015-001",-3.22092,43.37149,-7.7402,42.95158,M1,0,"20:00","00:00","2022-08-03"
"2212AP009-017",-8.93604,43.24657,-8.93105,43.09621,M1,0,"20:00","00:00","2022-08-31"
"2018AZ078-002",-7.93131,42.35237,-8.5648,42.21299,M3,0,"20:00","00:00","2022-09-10"
"2205AR020-001",-7.1394,43.47024,-7.13938,43.48416,M2,0,"20:00","00:00","2022-08-17"
"2102AR027-007",-5.59377,43.46786,-8.24002,43.26283,M2,0,"20:00","00:00","2022-08-22"
"2200AR013-001",-3.29008,43.40118,-7.74302,42.95124,M1,0,"20:00","00:00","2022-08-25"
"2021AR112-004",-7.21422,43.21916,-8.84418,42.10041,M3,0,"20:00","00:00","2022-08-20"
"2121AP026-001",-7.44316,43.34972,-7.75337,42.85741,M1,0,"20:00","00:00","2022-08-27"
"2204AP002-007",-6.75644,43.52862,-7.59161,43.58437,M2,0,"20:00","00:00","2022-08-10"
"2204AP002-006",-6.75822,43.53115,-7.59101,43.58342,M2,0,"20:00","00:00","2022-08-07"
"2204AR044-003",-7.01469,43.50327,-7.09616,43.46705,M2,0,"20:00","00:00","2022-08-14"
"2106AR008-007",-7.33235,43.44136,-7.81859,43.64402,M2,0,"20:00","00:00","2022-08-29"
"2021AR116-003",-7.2225,43.23298,-8.41741,42.19285,M3,0,"20:00","00:00","2022-08-12"
"2021AR116-004",-7.22152,43.23273,-8.41735,42.19299,M3,0,"20:00","00:00","2022-08-07"
"2108AR110-011",-7.88183,43.53374,-8.00917,43.62532,M3,0,"20:00","00:00","2022-08-27"
"1808AR293-001",-8.17086,43.54717,-7.89734,43.00229,M3,0,"20:00","00:00","2022-08-25"
"2212AR063-009",-8.73472,42.99802,-8.72828,42.9995,M1,0,"20:00","00:00","2022-09-01"
"2121AP025-001",-7.42646,43.33134,-7.75334,42.85221,M1,0,"20:00","00:00","2022-08-19"
"2002AP006-001",-5.99329,43.34568,-8.64375,42.90402,M2,0,"20:00","00:00","2022-09-13"
"1706AR059-001",-7.43861,43.51374,-8.69521,42.80116,M2,0,"20:00","00:00","2022-08-27"
"2107AR164-041",-7.70558,43.50636,-8.0178,43.66271,M3,0,"20:00","00:00","2022-09-04"
"2110AR027-003",-8.29581,43.19363,-7.09056,43.42187,M3,0,"20:00","00:00","2022-08-01"
"2106AR065-019",-7.36616,43.59788,-8.48787,43.27885,M3,0,"20:00","00:00","2022-08-16"
"2200AR024-010",-3.24673,43.38816,-7.91313,43.68834,M2,0,"20:00","00:00","2022-09-02"
"2212AR041-001",-8.88853,43.18549,-8.93534,43.095,M1,0,"20:00","00:00","2022-09-05"
"2105AP002-021",-7.21217,43.36812,-7.41884,43.34191,M1,0,"20:00","00:00","2022-08-05"
"2001AP001-007",-4.97698,43.42745,-8.90582,42.71682,M2,0,"20:00","00:00","2022-09-02"
"2110AR008-006",-8.17993,43.20309,-7.7798,43.65798,M2,0,"20:00","00:00","2022-08-23"
"1905AR164-008",-7.055,43.50271,-8.51647,42.70772,M2,0,"20:00","00:00","2022-09-10"
"2107AR164-022",-7.70911,43.50463,-8.12821,43.62486,M3,0,"20:00","00:00","2022-08-13"
"2208AR164-006",-7.84906,43.65045,-8.5415,42.61744,M1,0,"20:00","00:00","2022-08-16"
"2102AR069-001",-5.67963,43.37336,-8.50909,42.32096,M3,0,"20:00","00:00","2022-08-03"
"2008AR016-002",-7.7299,43.7099,-8.32338,42.16187,M3,0,"20:00","00:00","2022-08-03"
"2014AP002-002",-8.88772,42.74336,-8.38601,43.19392,M2,0,"20:00","00:00","2022-09-07"
"2001AZ001-002",-5.212,43.4081,-8.22476,42.2439,M3,0,"20:00","00:00","2022-08-11"
"2104AR035-012",-7.0172,43.49574,-8.62593,42.40579,M3,0,"20:00","00:00","2022-08-13"
"2104AR035-011",-7.01593,43.49584,-8.62652,42.40574,M3,0,"20:00","00:00","2022-08-29"
"2103AR060-002",-6.11272,43.45734,-8.57158,42.32689,M3,0,"20:00","00:00","2022-08-20"
"2021AR022-005",-7.24278,43.23445,-8.77083,42.20196,M3,0,"20:00","00:00","2022-08-15"
"2002AP006-005",-5.99497,43.34634,-8.64383,42.90391,M2,0,"20:00","00:00","2022-08-30"
"2002AP005-007",-5.97798,43.35247,-8.64826,42.89868,M2,0,"20:00","00:00","2022-08-12"
"2002AP005-006",-5.9777,43.35198,-8.6483,42.89873,M2,0,"20:00","00:00","2022-08-29"
"2002AP004-004",-5.98909,43.34659,-8.64809,42.89908,M2,0,"20:00","00:00","2022-09-07"
"1815AR125-006",-8.49376,42.56141,-8.05251,42.48239,M3,0,"20:00","00:00","2022-08-31"
"2204AP004-003",-6.89026,43.51024,-8.32161,42.16009,M1,0,"20:00","00:00","2022-09-05"
"1917AR144-002",-8.38524,42.25982,-8.5971,42.67801,M2,0,"20:00","00:00","2022-09-14"
"1607AR221-003",-7.61539,43.5813,-8.49175,42.28274,M2,0,"20:00","00:00","2022-09-01"
"2003AR013-002",-6.02435,43.46839,-8.22608,42.2432,M3,0,"20:00","00:00","2022-09-04"
"2103AR025-001",-6.07971,43.48465,-8.664,42.34569,M3,0,"20:00","00:00","2022-08-27"
"1906AR152-004",-7.50871,43.4836,-8.71098,42.45673,M2,0,"20:00","00:00","2022-09-02"
"2107AR164-028",-7.70818,43.50481,-8.04986,43.68888,M3,0,"20:00","00:00","2022-08-08"
"2106AR065-020",-7.37167,43.59607,-8.39341,43.31092,M3,0,"20:00","00:00","2022-09-12"
"2106AR065-010",-7.33763,43.59573,-8.52966,43.30538,M3,0,"20:00","00:00","2022-09-09"
"2106AR065-015",-7.35648,43.59131,-8.48815,43.27907,M3,0,"20:00","00:00","2022-08-21"
"1807AR615-002",-7.63461,43.63497,-7.25978,42.97272,M2,0,"20:00","00:00","2022-09-09"
"2104AR049-003",-7.08496,43.41311,-8.56286,43.0021,M3,0,"20:00","00:00","2022-08-14"
"2204AP003-001",-6.75672,43.52626,-7.59098,43.58328,M2,0,"20:00","00:00","2022-09-06"
"2014AP001-013",-8.76995,42.68115,-8.55465,43.1941,M2,0,"20:00","00:00","2022-09-01"
"2108AR242-001",-8.02318,43.66327,-7.16183,43.49233,M3,0,"20:00","00:00","2022-08-09"
"2003AR127-001",-6.42342,43.54733,-8.69221,42.80988,M2,0,"20:00","00:00","2022-09-05"
"2208AP009-003",-7.84637,43.55805,-8.77979,42.29596,M1,0,"20:00","00:00","2022-08-04"
"2106AR065-001",-7.32419,43.57704,-8.85109,43.17368,M3,0,"20:00","00:00","2022-08-13"
"2003AR127-002",-6.42193,43.54671,-8.22476,42.2439,M3,0,"20:00","00:00","2022-08-30"
"2107AR164-034",-7.70795,43.50546,-8.00865,43.67582,M3,0,"20:00","00:00","2022-08-26"
"2200AR006-001",-3.25177,43.39532,-7.85785,42.86151,M1,0,"20:00","00:00","2022-08-31"
"2106AR008-009",-7.32927,43.44169,-7.82289,43.64561,M2,0,"20:00","00:00","2022-09-04"
"2208AP008-002",-7.8443,43.55627,-8.46324,42.17391,M1,0,"20:00","00:00","2022-08-12"
"2102AR074-005",-5.83881,43.46688,-7.98039,43.38369,M2,0,"20:00","00:00","2022-08-02"
"2117AR145-005",-8.47932,42.28348,-8.12693,43.52219,M2,0,"20:00","00:00","2022-09-01"
"2208AR180-006",-8.02358,43.70432,-8.5853,42.48296,M1,0,"20:00","00:00","2022-09-09"
"2108AR110-004",-7.88131,43.53839,-8.00876,43.62527,M3,0,"20:00","00:00","2022-09-04"
"2107AR164-032",-7.70733,43.50489,-7.82143,43.64536,M3,0,"20:00","00:00","2022-09-09"
"2108AP001-003",-7.74428,43.67718,-7.82094,43.64504,M2,0,"20:00","00:00","2022-08-05"
"2106AR008-006",-7.33227,43.44146,-7.82035,43.64335,M2,0,"20:00","00:00","2022-08-01"
"2105AR113-001",-7.09733,43.46991,-7.91681,43.65439,M2,0,"20:00","00:00","2022-09-05"
"2212AR044-007",-8.75862,43.03101,-8.79383,43.0354,M1,0,"20:00","00:00","2022-08-26"
"2018AR016-003",-8.00639,42.49694,-8.56464,42.21532,M3,0,"20:00","00:00","2022-08-01"
"2103AR036-001",-6.08578,43.48073,-8.42209,42.33548,M3,0,"20:00","00:00","2022-08-09"
"2103AR037-001",-6.08475,43.48209,-8.42588,42.34334,M3,0,"20:00","00:00","2022-09-14"
"1912AP008-008",-9.06287,42.99713,-8.59581,42.67879,M2,0,"20:00","00:00","2022-08-26"
"1907AR256-014",-7.69288,43.54878,-8.51491,42.6275,M2,0,"20:00","00:00","2022-08-25"
