"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","replanificacion","camiones","replan_time","lastDate","idCamion","startSlot","endSlot"
"1905AR148-003",-7.20949,43.41499,-7.40191,43.63916,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-10",,"20:00","00:00"
"1807AR650-022",-7.59157,43.59385,-8.1824,42.7088,M2,0,48,,2022-08-25 08:00:00.000,"2022-09-02",,"20:00","00:00"
"1806AR219-006",-7.27882,43.48189,-8.75531,42.05079,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-22",,"20:00","00:00"
"1806AR219-002",-7.27146,43.45205,-8.75544,42.05103,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-19",,"20:00","00:00"
"1806AR195-003",-7.31347,43.43282,-8.75609,42.05072,M2,0,45,,2022-08-23 14:00:00.000,"2022-08-27",,"20:00","00:00"
"1806AR175-004",-7.3036,43.44342,-8.73465,42.02812,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-09",,"20:00","00:00"
"1806AR158-005",-7.31176,43.46116,-8.72712,42.02777,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-13",,"20:00","00:00"
"1907AR414-001",-7.49807,43.68955,-8.7792,42.57613,M3,0,33,,2022-08-17 14:00:00.000,"2022-08-22",,"20:00","00:00"
"1905AR086-001",-7.21037,43.40938,-7.47932,43.6754,M2,0,25,,2022-08-13 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2210AR035-003",-8.25518,43.2866,-8.72526,42.55433,M1,0,13,,2022-08-07 14:00:00.000,"2022-08-10",,"20:00","00:00"
"1721AR010-005",-7.51248,43.43052,-8.87404,42.09644,M2,0,29,,2022-08-15 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2214AR018-001",-8.5999,42.85348,-8.63797,43.01497,M1,0,19,,2022-08-10 14:00:00.000,"2022-08-17",,"20:00","00:00"
"2213AR022-006",-8.62572,42.9471,-8.63969,43.00642,M1,0,38,,2022-08-20 08:00:00.000,"2022-08-23",,"20:00","00:00"
"2213AR022-004",-8.62866,42.94766,-8.64257,43.00474,M1,0,6,,2022-08-04 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2212AR111-002",-8.71958,43.16821,-8.68054,43.05817,M1,0,26,,2022-08-14 08:00:00.000,"2022-08-20",,"20:00","00:00"
"1720AR007-002",-7.64615,43.44236,-8.88426,42.09532,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2005AR086-003",-7.19269,43.30734,-7.09846,43.41586,M2,0,23,,2022-08-12 14:00:00.000,"2022-08-15",,"20:00","00:00"
"1906AR209-008",-7.30993,43.43287,-7.30924,43.49286,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-09",,"20:00","00:00"
"1906AR211-002",-7.32474,43.46039,-7.30153,43.49839,M2,0,35,,2022-08-18 14:00:00.000,"2022-08-23",,"20:00","00:00"
"1906AR209-011",-7.24845,43.44478,-7.30228,43.49323,M2,0,32,,2022-08-17 08:00:00.000,"2022-08-22",,"20:00","00:00"
"1906AR209-005",-7.30058,43.43469,-7.30956,43.50127,M2,0,24,,2022-08-13 08:00:00.000,"2022-08-22",,"20:00","00:00"
"2105AR095-008",-7.28495,43.4231,-7.26201,43.46615,M3,0,1,,2022-08-01 14:00:00.000,"2022-08-10",,"20:00","00:00"
"2207AR077-004",-7.63077,43.63465,-8.75745,42.45977,M1,0,21,,2022-08-11 14:00:00.000,"2022-08-17",,"20:00","00:00"
"2105AR117-032",-7.33357,43.59686,-7.08462,43.41378,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2109AR059-006",-7.82486,43.46973,-8.70892,42.95691,M3,0,49,,2022-08-25 14:00:00.000,"2022-09-03",,"20:00","00:00"
"1821AR061-001",-7.2065,43.21361,-8.73212,43.12952,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-26",,"20:00","00:00"
"1807AR751-006",-7.39179,43.473,-8.7423,43.11908,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-29",,"20:00","00:00"
"2107AR141-028",-7.56324,43.60606,-8.29138,42.18266,M3,0,25,,2022-08-13 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2003AR116-001",-6.03162,43.50146,-8.50198,42.66474,M3,0,5,,2022-08-03 14:00:00.000,"2022-08-07",,"20:00","00:00"
"2105AR095-011",-7.2626,43.39272,-7.29767,43.50343,M3,0,4,,2022-08-03 08:00:00.000,"2022-08-06",,"20:00","00:00"
"1906AR209-006",-7.30687,43.43269,-7.31008,43.49356,M2,0,27,,2022-08-14 14:00:00.000,"2022-08-22",,"20:00","00:00"
"1906AR209-009",-7.31023,43.43289,-7.31001,43.49015,M2,0,9,,2022-08-05 14:00:00.000,"2022-08-14",,"20:00","00:00"
"1905AR119-001",-7.28195,43.36771,-7.47903,43.67511,M2,0,49,,2022-08-25 14:00:00.000,"2022-08-30",,"20:00","00:00"
"2006AR107-001",-7.35711,43.64441,-9.05161,42.59932,M3,0,5,,2022-08-03 14:00:00.000,"2022-08-08",,"20:00","00:00"
"2212AR121-002",-8.83579,43.0892,-8.60757,43.02229,M1,0,20,,2022-08-11 08:00:00.000,"2022-08-14",,"20:00","00:00"
"2204AR014-008",-7.11172,43.41026,-7.12739,43.40505,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-26",,"20:00","00:00"
"1920AR007-006",-7.72092,42.98031,-7.31251,43.44213,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2207AR088-016",-7.60649,43.61759,-8.26844,42.67963,M1,0,7,,2022-08-04 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2207AR088-015",-7.5981,43.62082,-8.269,42.67893,M1,0,40,,2022-08-21 08:00:00.000,"2022-08-25",,"20:00","00:00"
"2207AR088-011",-7.59239,43.60833,-8.73669,42.44714,M1,0,27,,2022-08-14 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2204AR014-018",-7.11281,43.41034,-7.11368,43.41001,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-26",,"20:00","00:00"
"1905AR064-004",-7.22055,43.41534,-7.5321,43.7195,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-11",,"20:00","00:00"
"1905AR064-005",-7.21366,43.41631,-7.53097,43.71961,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-09",,"20:00","00:00"
"2207AR077-009",-7.59245,43.60202,-8.74726,42.44471,M1,0,6,,2022-08-04 08:00:00.000,"2022-08-11",,"20:00","00:00"
"2207AR077-008",-7.55686,43.58664,-8.74453,42.4451,M1,0,2,,2022-08-02 08:00:00.000,"2022-08-07",,"20:00","00:00"
"2107AR143-010",-7.49926,43.65599,-8.48043,42.24445,M3,0,5,,2022-08-03 14:00:00.000,"2022-08-08",,"20:00","00:00"
"2213AR022-003",-8.62876,42.94957,-8.65515,42.91285,M1,0,8,,2022-08-05 08:00:00.000,"2022-08-12",,"20:00","00:00"
"1807AR751-003",-7.39321,43.47775,-8.69737,42.94244,M2,0,47,,2022-08-24 14:00:00.000,"2022-08-29",,"20:00","00:00"
"2212AR121-009",-8.85312,43.0788,-8.67542,43.07481,M1,0,5,,2022-08-03 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2105AR117-021",-7.32172,43.60163,-7.07768,43.41949,M2,0,7,,2022-08-04 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2105AR117-019",-7.32112,43.59928,-7.0793,43.40818,M2,0,20,,2022-08-11 08:00:00.000,"2022-08-17",,"20:00","00:00"
"2105AR117-015",-7.32552,43.59595,-7.08408,43.40478,M2,0,38,,2022-08-20 08:00:00.000,"2022-08-24",,"20:00","00:00"
"2212AR095-003",-8.73629,43.11229,-8.74183,42.5558,M1,0,31,,2022-08-16 14:00:00.000,"2022-08-19",,"20:00","00:00"
"1806AR219-010",-7.28999,43.47093,-8.76533,42.04348,M2,0,21,,2022-08-11 14:00:00.000,"2022-08-15",,"20:00","00:00"
"2204AR014-013",-7.11232,43.41025,-7.11086,43.4164,M2,0,49,,2022-08-25 14:00:00.000,"2022-09-01",,"20:00","00:00"
"2204AR014-009",-7.11182,43.41027,-7.12791,43.40505,M2,0,16,,2022-08-09 08:00:00.000,"2022-08-17",,"20:00","00:00"
"1721AR010-001",-7.53233,43.41939,-8.88005,42.09685,M2,0,34,,2022-08-18 08:00:00.000,"2022-08-22",,"20:00","00:00"
"1707AR255-001",-7.53855,43.6702,-8.75166,42.12404,M2,0,3,,2022-08-02 14:00:00.000,"2022-08-05",,"20:00","00:00"
"1905AR056-001",-7.25921,43.47817,-7.66082,43.69538,M2,0,15,,2022-08-08 14:00:00.000,"2022-08-12",,"20:00","00:00"
"1705AR137-004",-7.21562,43.41762,-8.7838,42.12544,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-13",,"20:00","00:00"
"1905AR054-001",-7.20946,43.40855,-7.63555,43.60413,M2,0,29,,2022-08-15 14:00:00.000,"2022-08-19",,"20:00","00:00"
"1606AR142-005",-7.30878,43.4919,-7.43998,43.30833,M2,0,47,,2022-08-24 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2204AR019-007",-7.09665,43.41177,-7.79502,43.6255,M0,0,26,,2022-08-14 08:00:00.000,"2022-08-23",,"20:00","00:00"
"1606AR216-002",-7.31445,43.5896,-7.24881,43.51293,M2,0,36,,2022-08-19 08:00:00.000,"2022-08-28",,"20:00","00:00"
"1606AR215-002",-7.40657,43.59315,-7.32418,43.51318,M2,0,36,,2022-08-19 08:00:00.000,"2022-08-28",,"20:00","00:00"
"1907AR358-001",-7.42785,43.63366,-7.34297,43.53674,M2,0,44,,2022-08-23 08:00:00.000,"2022-08-28",,"20:00","00:00"
"2006AR112-001",-7.34672,43.60551,-9.05035,42.59892,M3,0,41,,2022-08-21 14:00:00.000,"2022-08-30",,"20:00","00:00"
"2003AR115-002",-6.03066,43.49927,-7.23049,43.37171,M2,0,36,,2022-08-19 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2105AR095-002",-7.20888,43.4981,-7.27903,43.46506,M3,0,2,,2022-08-02 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2005AR050-001",-7.25925,43.50795,-7.21757,43.41818,M2,0,2,,2022-08-02 08:00:00.000,"2022-08-09",,"20:00","00:00"
"1721AR032-009",-7.23291,43.24197,-8.78164,41.97077,M2,0,19,,2022-08-10 14:00:00.000,"2022-08-17",,"20:00","00:00"
"2005AR046-003",-7.20975,43.41735,-7.21778,43.41812,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-24",,"20:00","00:00"
"2210AR035-004",-8.25498,43.28597,-8.73558,42.56036,M1,0,3,,2022-08-02 14:00:00.000,"2022-08-11",,"20:00","00:00"
"1806AR175-009",-7.30362,43.44364,-8.75096,42.04173,M2,0,6,,2022-08-04 08:00:00.000,"2022-08-07",,"20:00","00:00"
"1805AR223-002",-7.06848,43.51838,-8.70902,42.01943,M2,0,2,,2022-08-02 08:00:00.000,"2022-08-07",,"20:00","00:00"
"1805AR192-002",-7.22695,43.45544,-8.69284,42.01914,M2,0,29,,2022-08-15 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2107AR200-013",-7.59624,43.5829,-8.54699,42.60647,M3,0,2,,2022-08-02 08:00:00.000,"2022-08-06",,"20:00","00:00"
"1721AR032-005",-7.23324,43.24053,-8.6873,42.05534,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-06",,"20:00","00:00"
"1806AR193-005",-7.27525,43.47814,-8.74234,42.05632,M2,0,23,,2022-08-12 14:00:00.000,"2022-08-20",,"20:00","00:00"
"1802AR046-001",-5.79533,43.60367,-8.75263,41.98093,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2204AR014-012",-7.11224,43.41024,-7.10925,43.41574,M2,0,15,,2022-08-08 14:00:00.000,"2022-08-14",,"20:00","00:00"
"2107AR047-001",-7.50042,43.70628,-7.09739,43.41785,M2,0,38,,2022-08-20 08:00:00.000,"2022-08-28",,"20:00","00:00"
"2107AR057-002",-7.58184,43.5773,-7.09709,43.41988,M2,0,11,,2022-08-06 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2005AR045-004",-7.20813,43.40577,-7.21773,43.41517,M2,0,38,,2022-08-20 08:00:00.000,"2022-08-25",,"20:00","00:00"
"2005AR045-003",-7.21214,43.40286,-7.21612,43.4159,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-11",,"20:00","00:00"
"1905AR148-002",-7.21541,43.39941,-7.39668,43.63685,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2106AR009-001",-7.27382,43.45195,-7.21107,43.48204,M3,0,32,,2022-08-17 08:00:00.000,"2022-08-21",,"20:00","00:00"
"2106AR002-014",-7.3416,43.50425,-7.21049,43.48175,M3,0,24,,2022-08-13 08:00:00.000,"2022-08-16",,"20:00","00:00"
"2107AR143-007",-7.5161,43.68374,-8.48053,42.24417,M3,0,22,,2022-08-12 08:00:00.000,"2022-08-19",,"20:00","00:00"
"2107AR143-005",-7.50389,43.68183,-8.48052,42.24396,M3,0,24,,2022-08-13 08:00:00.000,"2022-08-18",,"20:00","00:00"
"2107AR143-008",-7.51725,43.61265,-8.48061,42.24428,M3,0,17,,2022-08-09 14:00:00.000,"2022-08-15",,"20:00","00:00"
"2212AR070-002",-8.89865,43.02162,-8.73528,42.56032,M1,0,11,,2022-08-06 14:00:00.000,"2022-08-09",,"20:00","00:00"
"1807AR650-016",-7.5961,43.58856,-8.16926,42.71091,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-10",,"20:00","00:00"
"1705AR118-003",-7.10669,43.43013,-8.58725,42.21413,M2,0,33,,2022-08-17 14:00:00.000,"2022-08-20",,"20:00","00:00"
"2105AR095-004",-7.25574,43.46171,-7.29626,43.51052,M3,0,29,,2022-08-15 14:00:00.000,"2022-08-24",,"20:00","00:00"
"2006AR117-002",-7.29099,43.49277,-8.96412,42.91828,M3,0,12,,2022-08-07 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2006AR001-004",-7.3123,43.44462,-7.09737,43.4181,M2,0,24,,2022-08-13 08:00:00.000,"2022-08-16",,"20:00","00:00"
"2006AR117-001",-7.28765,43.49162,-8.96477,42.91792,M3,0,32,,2022-08-17 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2006AR102-001",-7.3386,43.40893,-9.03505,42.61258,M3,0,49,,2022-08-25 14:00:00.000,"2022-09-03",,"20:00","00:00"
"2207AR088-014",-7.59741,43.62174,-8.26906,42.67814,M1,0,45,,2022-08-23 14:00:00.000,"2022-08-28",,"20:00","00:00"
"2207AR077-003",-7.62605,43.63159,-8.6994,42.60943,M1,0,37,,2022-08-19 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2207AR076-004",-7.53035,43.7032,-8.69916,42.61201,M1,0,41,,2022-08-21 14:00:00.000,"2022-08-25",,"20:00","00:00"
"1804AR127-003",-7.15313,43.38923,-8.75427,41.97859,M2,0,36,,2022-08-19 08:00:00.000,"2022-08-26",,"20:00","00:00"
"2107AR075-001",-7.59421,43.64298,-7.4196,43.31231,M3,0,42,,2022-08-22 08:00:00.000,"2022-08-30",,"20:00","00:00"
"2212AR120-001",-8.84838,43.10225,-8.68106,43.05811,M1,0,16,,2022-08-09 08:00:00.000,"2022-08-16",,"20:00","00:00"
"2207AR088-012",-7.60499,43.61882,-8.73676,42.44728,M1,0,8,,2022-08-05 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2207AR088-008",-7.58191,43.62574,-8.73675,42.4449,M1,0,23,,2022-08-12 14:00:00.000,"2022-08-21",,"20:00","00:00"
"2207AR088-006",-7.63918,43.62343,-8.73675,42.44622,M1,0,27,,2022-08-14 14:00:00.000,"2022-08-22",,"20:00","00:00"
"2207AR088-003",-7.65881,43.70853,-8.73325,42.44763,M1,0,49,,2022-08-25 14:00:00.000,"2022-08-28",,"20:00","00:00"
"2207AR083-004",-7.40978,43.67832,-8.74402,42.45212,M1,0,7,,2022-08-04 14:00:00.000,"2022-08-12",,"20:00","00:00"
"2207AR083-003",-7.41014,43.67919,-8.74393,42.45225,M1,0,20,,2022-08-11 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2112AR020-008",-8.85518,43.10895,-8.60406,42.77624,M3,0,20,,2022-08-11 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2106AR080-002",-7.25663,43.42304,-7.48271,43.27007,M3,0,41,,2022-08-21 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2106AR080-001",-7.25473,43.42387,-7.47255,43.2602,M3,0,12,,2022-08-07 08:00:00.000,"2022-08-11",,"20:00","00:00"
"2004AR089-006",-7.12523,43.42016,-7.28924,43.37093,M2,0,36,,2022-08-19 08:00:00.000,"2022-08-28",,"20:00","00:00"
"2212AR121-001",-8.8366,43.08361,-8.66993,43.0506,M1,0,16,,2022-08-09 08:00:00.000,"2022-08-17",,"20:00","00:00"
"2107AR141-024",-7.56266,43.60603,-8.29126,42.18164,M3,0,46,,2022-08-24 08:00:00.000,"2022-08-30",,"20:00","00:00"
"2107AR141-017",-7.55564,43.60773,-8.29185,42.18135,M3,0,29,,2022-08-15 14:00:00.000,"2022-08-20",,"20:00","00:00"
"2107AR117-007",-7.50171,43.61785,-8.57732,42.09624,M3,0,22,,2022-08-12 08:00:00.000,"2022-08-19",,"20:00","00:00"
"2106AR080-003",-7.25668,43.42458,-7.4744,43.27175,M3,0,16,,2022-08-09 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2007AR308-001",-7.42905,43.61281,-7.94231,43.64875,M3,0,20,,2022-08-11 08:00:00.000,"2022-08-18",,"20:00","00:00"
"1807AR650-009",-7.59072,43.5915,-8.52995,42.49417,M2,0,7,,2022-08-04 14:00:00.000,"2022-08-07",,"20:00","00:00"
"2007AR247-001",-7.41091,43.68001,-8.902,43.13083,M3,0,22,,2022-08-12 08:00:00.000,"2022-08-20",,"20:00","00:00"
"2007AR228-001",-7.39113,43.59667,-8.81051,43.04265,M3,0,14,,2022-08-08 08:00:00.000,"2022-08-15",,"20:00","00:00"
"2007AR085-001",-7.45004,43.69076,-8.73447,43.03788,M3,0,18,,2022-08-10 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2007AR300-002",-7.62349,43.69357,-7.9432,43.64979,M3,0,7,,2022-08-04 14:00:00.000,"2022-08-13",,"20:00","00:00"
"1821AR061-008",-7.20585,43.21448,-8.74055,43.0395,M2,0,15,,2022-08-08 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2107AR200-004",-7.66573,43.57562,-8.37309,42.69153,M3,0,39,,2022-08-20 14:00:00.000,"2022-08-29",,"20:00","00:00"
"1806AR222-001",-7.3357,43.53032,-8.7791,42.04555,M2,0,29,,2022-08-15 14:00:00.000,"2022-08-19",,"20:00","00:00"
"2212AR121-008",-8.85129,43.07779,-8.61597,43.03013,M1,0,22,,2022-08-12 08:00:00.000,"2022-08-16",,"20:00","00:00"
"1904AR090-011",-7.14376,43.39488,-8.08703,43.63837,M2,0,29,,2022-08-15 14:00:00.000,"2022-08-20",,"20:00","00:00"
"2007AR219-002",-7.6308,43.67168,-8.80792,43.0428,M3,0,2,,2022-08-02 08:00:00.000,"2022-08-07",,"20:00","00:00"
"2207AR077-005",-7.63744,43.64308,-8.75748,42.45986,M1,0,39,,2022-08-20 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2011AR095-003",-8.55277,43.06005,-7.9698,43.6524,M3,0,7,,2022-08-04 14:00:00.000,"2022-08-09",,"20:00","00:00"
"1904AR090-026",-7.1611,43.40917,-8.03959,43.64012,M2,0,0,,2022-08-01 08:00:00.000,"2022-08-05",,"20:00","00:00"
"1904AR090-021",-7.16802,43.38507,-8.0394,43.63936,M2,0,15,,2022-08-08 14:00:00.000,"2022-08-14",,"20:00","00:00"
"1904AR079-012",-7.15586,43.397,-8.05764,43.69093,M2,0,5,,2022-08-03 14:00:00.000,"2022-08-09",,"20:00","00:00"
"2107AR175-005",-7.46438,43.6713,-8.30478,42.13524,M3,0,32,,2022-08-17 08:00:00.000,"2022-08-24",,"20:00","00:00"
"1904AR079-011",-7.15305,43.39635,-8.062,43.68551,M2,0,7,,2022-08-04 14:00:00.000,"2022-08-08",,"20:00","00:00"
"1907AR362-004",-7.54749,43.70521,-7.50665,43.55737,M2,0,22,,2022-08-12 08:00:00.000,"2022-08-18",,"20:00","00:00"
"1907AR362-003",-7.54738,43.70551,-7.51341,43.55434,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-19",,"20:00","00:00"
"1906AR211-001",-7.3258,43.46042,-7.30192,43.49472,M2,0,40,,2022-08-21 08:00:00.000,"2022-08-27",,"20:00","00:00"
"2106AR074-012",-7.4332,43.5705,-7.01713,43.49476,M3,0,46,,2022-08-24 08:00:00.000,"2022-08-31",,"20:00","00:00"
"1906AR209-004",-7.30067,43.43484,-7.28557,43.40793,M2,0,46,,2022-08-24 08:00:00.000,"2022-08-30",,"20:00","00:00"
"2004AR079-004",-7.16149,43.3977,-7.27068,43.49175,M2,0,10,,2022-08-06 08:00:00.000,"2022-08-11",,"20:00","00:00"
"1805AR272-004",-7.26475,43.47633,-8.7254,42.02316,M2,0,23,,2022-08-12 14:00:00.000,"2022-08-15",,"20:00","00:00"
"1705AR133-001",-7.23959,43.5191,-8.77839,42.11827,M2,0,4,,2022-08-03 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2007AR322-003",-7.64286,43.53975,-8.09388,43.65218,M3,0,30,,2022-08-16 08:00:00.000,"2022-08-24",,"20:00","00:00"
"2107AR117-006",-7.50185,43.61891,-7.84301,42.76055,M3,0,48,,2022-08-25 08:00:00.000,"2022-08-30",,"20:00","00:00"
"2107AR117-005",-7.50632,43.63262,-7.84163,42.7583,M3,0,13,,2022-08-07 14:00:00.000,"2022-08-13",,"20:00","00:00"
"2104AR023-007",-7.08954,43.42186,-7.41431,43.66025,M3,0,14,,2022-08-08 08:00:00.000,"2022-08-12",,"20:00","00:00"
"2104AR023-006",-7.09019,43.42095,-7.41484,43.66138,M3,0,31,,2022-08-16 14:00:00.000,"2022-08-23",,"20:00","00:00"
"2104AR023-005",-7.09546,43.42094,-7.41499,43.66228,M3,0,33,,2022-08-17 14:00:00.000,"2022-08-23",,"20:00","00:00"
"2111AR064-004",-8.50106,43.22323,-9.02692,42.671,M3,0,39,,2022-08-20 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2212AR121-004",-8.84339,43.08447,-8.61243,43.02406,M1,0,21,,2022-08-11 14:00:00.000,"2022-08-17",,"20:00","00:00"
"2212AR120-002",-8.8461,43.09968,-8.66978,43.04985,M1,0,20,,2022-08-11 08:00:00.000,"2022-08-17",,"20:00","00:00"
"1606AR042-001",-7.30977,43.4428,-7.29616,43.44628,M2,0,49,,2022-08-25 14:00:00.000,"2022-08-31",,"20:00","00:00"
"1907AR482-002",-7.49598,43.69079,-7.50767,43.55793,M2,0,30,,2022-08-16 08:00:00.000,"2022-08-22",,"20:00","00:00"
"2105AR009-005",-7.0738,43.5178,-7.4098,43.68371,M3,0,0,,2022-08-01 08:00:00.000,"2022-08-07",,"20:00","00:00"
"2104AR023-003",-7.10393,43.42314,-7.45473,43.66879,M3,0,29,,2022-08-15 14:00:00.000,"2022-08-18",,"20:00","00:00"
"2107AR203-008",-7.32349,43.46236,-8.52124,42.487,M3,0,32,,2022-08-17 08:00:00.000,"2022-08-25",,"20:00","00:00"
"2212AR095-012",-8.74313,43.10507,-8.59864,42.97811,M1,0,2,,2022-08-02 08:00:00.000,"2022-08-10",,"20:00","00:00"
"2212AR095-006",-8.73597,43.10362,-8.72827,42.56763,M1,0,45,,2022-08-23 14:00:00.000,"2022-08-31",,"20:00","00:00"
"1807AR669-001",-7.32823,43.5345,-8.62716,42.97913,M2,0,47,,2022-08-24 14:00:00.000,"2022-09-02",,"20:00","00:00"
"1806AR181-001",-7.27073,43.42465,-8.74263,42.05618,M2,0,25,,2022-08-13 14:00:00.000,"2022-08-17",,"20:00","00:00"
"2105AR105-001",-7.21555,43.49826,-7.27376,43.50272,M3,0,47,,2022-08-24 14:00:00.000,"2022-08-29",,"20:00","00:00"
"2004AR079-003",-7.15971,43.39852,-7.18361,43.50432,M2,0,35,,2022-08-18 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2004AR079-002",-7.16097,43.39605,-7.18195,43.50336,M2,0,31,,2022-08-16 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2103AR075-004",-6.05969,43.51186,-7.51076,43.692,M3,0,46,,2022-08-24 08:00:00.000,"2022-09-01",,"20:00","00:00"
"1807AR674-001",-7.50996,43.61313,-8.6289,42.98065,M2,0,46,,2022-08-24 08:00:00.000,"2022-08-29",,"20:00","00:00"
"1906AR208-001",-7.26205,43.45134,-7.27936,43.40502,M2,0,46,,2022-08-24 08:00:00.000,"2022-08-31",,"20:00","00:00"
"2105AR044-001",-7.21965,43.31108,-7.41613,43.68195,M3,0,7,,2022-08-04 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2105AR099-002",-7.17249,43.46223,-7.27261,43.50256,M3,0,2,,2022-08-02 08:00:00.000,"2022-08-07",,"20:00","00:00"
"2105AR117-020",-7.32204,43.60128,-7.07524,43.41255,M2,0,39,,2022-08-20 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2105AR117-009",-7.24821,43.51622,-6.84961,43.49144,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-12",,"20:00","00:00"
"2107AR097-002",-7.49459,43.66711,-7.32846,43.40606,M3,0,12,,2022-08-07 08:00:00.000,"2022-08-13",,"20:00","00:00"
"2212AR111-001",-8.72245,43.14882,-8.61972,43.00115,M1,0,41,,2022-08-21 14:00:00.000,"2022-08-24",,"20:00","00:00"
"1906AR219-002",-7.2557,43.41162,-7.3473,43.50238,M2,0,28,,2022-08-15 08:00:00.000,"2022-08-22",,"20:00","00:00"
"1907AR329-001",-7.54081,43.71635,-8.45182,42.37021,M3,0,20,,2022-08-11 08:00:00.000,"2022-08-18",,"20:00","00:00"
"2105AR117-005",-7.23173,43.51874,-6.84301,43.49781,M2,0,25,,2022-08-13 14:00:00.000,"2022-08-19",,"20:00","00:00"
"2105AR117-013",-7.28904,43.54424,-6.84412,43.49704,M2,0,37,,2022-08-19 14:00:00.000,"2022-08-26",,"20:00","00:00"
"2204AR049-002",-7.0858,43.41789,-7.797,43.6275,M0,0,36,,2022-08-19 08:00:00.000,"2022-08-25",,"20:00","00:00"
"2005AR064-002",-7.26644,43.47638,-7.79837,43.62217,M0,0,36,,2022-08-19 08:00:00.000,"2022-08-28",,"20:00","00:00"
"2005AR061-003",-7.2658,43.48012,-7.79741,43.62367,M0,0,29,,2022-08-15 14:00:00.000,"2022-08-19",,"20:00","00:00"
"1807AR508-002",-7.42884,43.68402,-8.45046,42.36995,M2,0,8,,2022-08-05 08:00:00.000,"2022-08-11",,"20:00","00:00"
"2207AR090-021",-7.53695,43.705,-8.66969,42.49295,M1,0,47,,2022-08-24 14:00:00.000,"2022-08-27",,"20:00","00:00"
"2207AR090-020",-7.53666,43.70413,-8.66299,42.49822,M1,0,33,,2022-08-17 14:00:00.000,"2022-08-25",,"20:00","00:00"
"2209AR042-003",-8.10998,43.35161,-8.66378,42.4987,M1,0,38,,2022-08-20 08:00:00.000,"2022-08-28",,"20:00","00:00"
"2209AR042-001",-8.1202,43.35583,-8.68199,42.50377,M1,0,5,,2022-08-03 14:00:00.000,"2022-08-11",,"20:00","00:00"
"2207AR090-024",-7.54159,43.69919,-8.68382,42.50197,M1,0,32,,2022-08-17 08:00:00.000,"2022-08-20",,"20:00","00:00"
