,idCamion,idPedido,start_date,end_date,tipo
413,A104096A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
414,A104403D,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
415,A104715B,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
416,A104715D,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
417,A104877A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
418,A104877C,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
419,A104887A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
420,A104967A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
421,A104967B,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
422,A104967C,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
423,A106022A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
424,A106058E,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
425,A108122A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
426,A109742A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
427,A109742B,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
428,A113290A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
429,A114833A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
430,A115178C,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
431,A115178D,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
432,A115901A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
433,A116776A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
434,A118173B,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
435,A121152B,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
436,A121485A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
437,A121837A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
438,A121837B,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
439,A123070A,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
440,A123070B,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
441,A127810A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
442,A127898A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
443,A128208A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
444,A129921A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
445,A130974A,-1,2022-09-01 00:00:00,2022-09-01 23:59:59,Parada Programada
446,AA9001C,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
447,AA9001D,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
448,AA9001E,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
449,AA9001F,-1,2022-09-02 00:00:00,2022-09-02 23:59:59,Parada Programada
450,A101602A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
451,A102879B,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
452,A102966A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
453,A103296A,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
454,A103304A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
455,A103451E,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
456,A103451F,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
457,A103628A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
458,A103652A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
459,A103698A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
460,A103761A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
461,A103761D,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
462,A103811A,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
463,A104096A,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
464,A104403D,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
465,A104715B,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
466,A104715D,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
467,A104877A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
468,A104877C,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
469,A104887A,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
470,A104967A,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
471,A104967B,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
472,A104967C,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
473,A106022A,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
474,A106058E,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
475,A108122A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
476,A109742A,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
477,A109742B,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
478,A113290A,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
479,A114833A,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
480,A115178C,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
481,A115178D,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
482,A115901A,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
483,A116776A,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
484,A118173B,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
485,A121152B,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
486,A121485A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
487,A121837A,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
488,A121837B,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
489,A123070A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
490,A123070B,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
491,A127810A,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
492,A127898A,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
493,A128208A,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
494,A129921A,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
495,A130974A,-1,2022-09-04 00:00:00,2022-09-04 23:59:59,Parada Programada
496,AA9001C,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
497,AA9001D,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
498,AA9001E,-1,2022-09-05 00:00:00,2022-09-05 23:59:59,Parada Programada
499,AA9001F,-1,2022-09-06 00:00:00,2022-09-06 23:59:59,Parada Programada
